Dia;Sessao;Turno;Horario_Inicio;Bloco;Sala;Ordem;Evento;Código do Resumo;Título;Submissor;Área;Modalidade
Segunda-feira;Sessão 5;Noite;20:00;Ciências da Terra;CT06;4;24ª - EAF;202626142;A Educação Tutorial Junto Ao Centro de Memória do Def/ufpr;RICARDO JOAO SONODA NUNES;Cultura;Comunicação Oral
Terça-feira;Sessão 1;Manhã;08:40;Ciências da Terra;CT03;2;24ª - EAF;202624662;Cinepet;JULIAN SIMOES CRUZ DE OLIVEIRA;Cultura;Comunicação Oral
Terça-feira;Sessão 1;Manhã;09:00;Ciências da Terra;CT03;3;24ª - EAF;202626146;Cultura das Lutas Ufpr: o Muay Thai em Programas Comunitários e as Possibilidades de Análise Sociocultural;RICARDO JOAO SONODA NUNES;Cultura;Comunicação Oral
Terça-feira;Sessão 1;Manhã;09:20;Ciências da Terra;CT03;4;24ª - EAF;202625861;Democratização Cultural: Criação de Espaços Não Formais para Discussão e Lazer;RICARDO ALVES BERNARDO;Cultura;Comunicação Oral
Segunda-feira;Sessão 5;Noite;19:00;Ciências Exatas;PA-03;1;24ª - EAF;202625983;Integrando as Geociências e as Manifestações Artísticas;ARIADNE BORGO;Cultura;Comunicação Oral
Segunda-feira;Sessão 5;Noite;19:20;Ciências Exatas;PA-03;2;24ª - EAF;202626366;Pet Futebol Clube: Debates Entre Esporte, Memória e História;OTAVIO LUIZ VIEIRA PINTO;Cultura;Comunicação Oral
Segunda-feira;Sessão 5;Noite;19:40;Ciências Exatas;PA-03;3;24ª - EAF;202624672;Pet Literatura;JULIAN SIMOES CRUZ DE OLIVEIRA;Cultura;Comunicação Oral
Segunda-feira;Sessão 5;Noite;20:00;Ciências Exatas;PA-03;4;24ª - EAF;202626026;Entre Projetos e Aprendizagens: Reflexões Sobre a Monitoria em Produção Cultural;DEBORAH REBELLO LIMA;Cultura;Comunicação Oral
Segunda-feira;Sessão 5;Noite;19:00;Ciências Exatas;PA-04;1;24ª - EAF;202625606;Identidade Latino-americana Através da Música: Experiências do Pibid Interdisciplinar/ufpr com o Colégio Estadual Leôncio Correia.;YANINA MICAELA SAMMARCO;Cultura;Comunicação Oral
Terça-feira;Sessão 1;Manhã;08:20;Ciências da Terra;CT05;1;24ª - EAF;202626346;Monitoria na Disciplina Oa814 - Prática Artística;FRANCISCO GONCALVES DE AZEVEDO;Cultura;Comunicação Oral
Segunda-feira;Sessão 5;Noite;19:20;Ciências Exatas;PA-04;2;24ª - ENEC;202625672;Curadoria de Acervos do Mae-ufpr;SADY PEREIRA DO CARMO JUNIOR;Cultura;Comunicação Oral
Terça-feira;Sessão 1;Manhã;08:40;Ciências da Terra;CT05;2;24ª - ENEC;202625671;Curadoria de Acervos do Mae-ufpr;SADY PEREIRA DO CARMO JUNIOR;Cultura;Comunicação Oral
Segunda-feira;Sessão 5;Noite;19:40;Ciências Exatas;PA-04;3;24ª - ENEC;202626420;Laboratório de Estudos e Ações Em/da Cultura (leac-ufpr);LEANDRO FRANKLIN GORSDORF;Cultura;Comunicação Oral
Terça-feira;Sessão 2;Manhã;10:30;Ciências da Terra;CT02;1;24ª - ENEC;202626329;Música para Todos Ufpr;FRANCISCO GONCALVES DE AZEVEDO;Cultura;Comunicação Oral
Segunda-feira;Sessão 5;Noite;20:00;Ciências Exatas;PA-04;4;24ª - ENEC;202625721;O Mae-ufpr em Movimento: Conservação e Divulgação do Museu e Seus Acervos;BRUNA MARINA PORTELA;Cultura;Comunicação Oral
Terça-feira;Sessão 2;Manhã;10:50;Ciências da Terra;CT02;2;24ª - ENEC;202626169;(des)ocupações (extra)ordinárias - 2a Edição;ANDREA MARIA FEDEGER;Cultura;Comunicação Oral
Terça-feira;Sessão 1;Manhã;09:00;Ciências da Terra;CT05;3;24ª - ENEC;202624697;Acervo o Artista na Ufpr;TANIA BITTENCOURT BLOOMFIELD;Cultura;Comunicação Oral
Terça-feira;Sessão 1;Manhã;09:20;Ciências da Terra;CT05;4;24ª - ENEC;202626280;Além das Fronteiras: Compartilhando Experiências Internacionais;VANESSA DOS SANTOS NEGRAO MESSIAS;Cultura;Comunicação Oral
Terça-feira;Sessão 2;Manhã;11:10;Ciências da Terra;CT02;3;24ª - ENEC;202625612;Arquivo Histórico do Mae-ufpr: Conectando Memórias, Acervos e Pessoas.;BRUNA MARINA PORTELA;Cultura;Comunicação Oral
Terça-feira;Sessão 2;Manhã;11:30;Ciências da Terra;CT02;4;24ª - ENEC;202625296;Arte em Vídeo na Ufpr;LUIS CARLOS DOS SANTOS;Cultura;Comunicação Oral
Segunda-feira;Sessão 5;Noite;19:00;Ciências Exatas;PA-05;1;24ª - ENEC;202623710;Artes Circenses e Ginásticas Como Possibilidade para Formação de Professores na Ufpr (2˚ Etapa);LETICIA BARTHOLOMEU DE QUEIROZ LIMA;Cultura;Comunicação Oral
Segunda-feira;Sessão 5;Noite;19:20;Ciências Exatas;PA-05;2;24ª - ENEC;202626424;Ações de Acessibilidade para Surdos no Mae-ufpr;FABIO LUIS GASPARELLO MARCOLINO;Cultura;Comunicação Oral
Segunda-feira;Sessão 5;Noite;19:40;Ciências Exatas;PA-05;3;24ª - ENEC;202625664;Balaio Cultural;JONATHAN FABRICIO DELGADO;Cultura;Comunicação Oral
Segunda-feira;Sessão 5;Noite;20:00;Ciências Exatas;PA-05;4;24ª - ENEC;202625517;Catálogo Kaingang: Diálogos em Torno da Coleção Kaingang do Mae-ufpr;GABRIELA DE CARVALHO FREIRE;Cultura;Comunicação Oral
Terça-feira;Sessão 3;Tarde;14:00;Ciências da Terra;CT01;1;24ª - ENEC;202626330;Celebrando Grandes Álbuns;FRANCISCO GONCALVES DE AZEVEDO;Cultura;Comunicação Oral
Terça-feira;Sessão 3;Tarde;14:20;Ciências da Terra;CT01;2;24ª - ENEC;202626278;Centro Cultural Itinerante;KARLA ADRIANA NASCIMENTO CUNICO;Cultura;Comunicação Oral
Terça-feira;Sessão 3;Tarde;14:40;Ciências da Terra;CT01;3;24ª - ENEC;202626400;Centro de Memória e Documentação da Faculdade de Direito da Ufpr;THIAGO FREITAS HANSEN;Cultura;Comunicação Oral
Terça-feira;Sessão 3;Tarde;15:00;Ciências da Terra;CT01;4;24ª - ENEC;202625860;Comida de Origem: Identidade, Memória e Afeto na Vivência de Imigrantes na Ufpr;ANABELLE RETONDARIO;Cultura;Comunicação Oral
Segunda-feira;Sessão 5;Noite;19:00;Ciências Exatas;PA-07;1;24ª - ENEC;202626417;Design 50 Anos - Uma Experiência Alimentar Compartilhada;PRISCILLA RAMALHO LEPRE;Cultura;Comunicação Oral
Terça-feira;Sessão 1;Manhã;08:20;Ciências da Terra;CT06;1;24ª - ENEC;202626416;Design Sensorial - Assinatura Olfativa Design 50 Anos;PRISCILLA RAMALHO LEPRE;Cultura;Comunicação Oral
Terça-feira;Sessão 2;Manhã;10:30;Ciências da Terra;CT03;1;24ª - ENEC;202626418;Design, Comida e Refugio: a Comida Migrante;PRISCILLA RAMALHO LEPRE;Cultura;Comunicação Oral
Segunda-feira;Sessão 5;Noite;19:20;Ciências Exatas;PA-07;2;24ª - ENEC;202625705;Digitalização e Catalogação de Mídias: o Acervo Fotográfico do Cepa Como Fonte de Informação Arqueológica e Etnográfica.;VANDERLISE MACHADO BARAO;Cultura;Comunicação Oral
Terça-feira;Sessão 1;Manhã;08:40;Ciências da Terra;CT06;2;24ª - ENEC;202623672;Ecogym: Encantando com a Ginástica;LETICIA BARTHOLOMEU DE QUEIROZ LIMA;Cultura;Comunicação Oral
Segunda-feira;Sessão 5;Noite;19:40;Ciências Exatas;PA-07;3;24ª - ENEC;202626294;Estudos Vermelhos;FABRICIA CABRAL DE LIRA JORDAO;Cultura;Comunicação Oral
Terça-feira;Sessão 4;Tarde;16:10;Ciências da Terra;CT01;1;24ª - ENEC;202626332;Festival Croma Ufpr 26 - 29;FRANCISCO GONCALVES DE AZEVEDO;Cultura;Comunicação Oral
Terça-feira;Sessão 2;Manhã;10:50;Ciências da Terra;CT03;2;24ª - ENEC;202623670;Gymcorpo - Ginástica para Todos Ufpr;LETICIA BARTHOLOMEU DE QUEIROZ LIMA;Cultura;Comunicação Oral
Terça-feira;Sessão 1;Manhã;09:00;Ciências da Terra;CT06;3;24ª - ENEC;202626028;Interfaces: Produção e Gestão Cultural;DEBORAH REBELLO LIMA;Cultura;Comunicação Oral
Segunda-feira;Sessão 5;Noite;20:00;Ciências Exatas;PA-07;4;24ª - ENEC;202626394;Laboratório de Teoria e História do Design - Emaranhado.lab;RONALDO DE OLIVEIRA CORREA;Cultura;Comunicação Oral
Terça-feira;Sessão 1;Manhã;09:20;Ciências da Terra;CT06;4;24ª - ENEC;202626304;Liiis -laboratório Interdisciplinar Intercultural de Inovações Sociais;MARCIA REGINA FERREIRA;Cultura;Comunicação Oral
Terça-feira;Sessão 2;Manhã;11:10;Ciências da Terra;CT03;3;24ª - ENEC;202625486;Materialidades Diaspóricas: a Palestina em Objetos;BARBARA CARAMURU TELES;Cultura;Comunicação Oral
Terça-feira;Sessão 4;Tarde;16:30;Ciências da Terra;CT01;2;24ª - ENEC;202625484;Modelando Histórias: Cerâmica e Construção de Saberes no Acervo da Cultura Popular do Mae-ufpr;BARBARA CARAMURU TELES;Cultura;Comunicação Oral
Terça-feira;Sessão 2;Manhã;11:30;Ciências da Terra;CT03;4;24ª - ENEC;202625922;Mosaico Cultural: Preservação e Produção Cultural do Museu de Arte da Ufpr;MARCELLE BEATRIZ CORTIANO NAGAKURA;Cultura;Comunicação Oral
Terça-feira;Sessão 4;Tarde;16:50;Ciências da Terra;CT01;3;24ª - ENEC;202626425;Mídia em Ação - Design, Comunicação e Produção Cultural no Mae-ufpr;FABIO LUIS GASPARELLO MARCOLINO;Cultura;Comunicação Oral
Terça-feira;Sessão 4;Tarde;17:10;Ciências da Terra;CT01;4;24ª - ENEC;202625528;Nósoutras;ANA LUISA DE MELLO NASCIMENTO;Cultura;Comunicação Oral
Terça-feira;Sessão 1;Manhã;08:20;Ciências Exatas;PA-03;1;24ª - ENEC;202625666;Oficinas Criativas;JONATHAN FABRICIO DELGADO;Cultura;Comunicação Oral
Terça-feira;Sessão 1;Manhã;08:40;Ciências Exatas;PA-03;2;24ª - ENEC;202626279;Patrimônio em Escuta;KARLA ADRIANA NASCIMENTO CUNICO;Cultura;Comunicação Oral
Terça-feira;Sessão 1;Manhã;09:00;Ciências Exatas;PA-03;3;24ª - ENEC;202623057;Pedex (projeto Editora Extensão);ALLAN VALENZA DA SILVEIRA;Cultura;Comunicação Oral
Terça-feira;Sessão 5;Noite;19:00;Ciências da Terra;CT01;1;24ª - ENEC;202626331;Pemim - Projeto de Extensão Musicalização e Instrumentos Musicais 25-28;FRANCISCO GONCALVES DE AZEVEDO;Cultura;Comunicação Oral
Terça-feira;Sessão 1;Manhã;09:20;Ciências Exatas;PA-03;4;24ª - ENEC;202625694;Portal da Tradução Teatral;RUTH BOHUNOVSKY;Cultura;Comunicação Oral
Terça-feira;Sessão 5;Noite;19:20;Ciências da Terra;CT01;2;24ª - ENEC;202625683;Preservar para Transformar;RENATA SIMONE DOMIT DE ARRUDA;Cultura;Comunicação Oral
Terça-feira;Sessão 5;Noite;19:40;Ciências da Terra;CT01;3;24ª - ENEC;202625483;Preservação e Difusão do Espaço da Memória do Curso de Enfermagem da Universidade Federal do Paraná;LIVIA COZER MONTENEGRO;Cultura;Comunicação Oral
Terça-feira;Sessão 5;Noite;20:00;Ciências da Terra;CT01;4;24ª - ENEC;202625724;Trazendo Imagens e Sons de Volta a Vida: Tratamento e Democratização dos Acervos Audiovisuais do Mae;TAMARA FERNANDA CARNEIRO EVANGELISTA;Cultura;Comunicação Oral
Segunda-feira;Sessão 5;Noite;19:00;Ciências Exatas;PA-08;1;24ª - ENEC;202623193;Turismo Acessível para Todos em Curitiba;LUCIANE DE FATIMA NERI;Cultura;Comunicação Oral
Segunda-feira;Sessão 5;Noite;19:20;Ciências Exatas;PA-08;2;24ª - ENEC;202626076;Turismo Urbano-rural: Diálogos com o Patrimônio;LETICIA BARTOSZECK NITSCHE;Cultura;Comunicação Oral
Segunda-feira;Sessão 5;Noite;19:40;Ciências Exatas;PA-08;3;7ª - EDISPE;202625700;Arquitetura Tupiniquim, Modificações Ao Longo do Tempo: Revisão de Literatura e Pesquisa de Campo em Uma Terra Indígena do Espírito Santo;CAMILA BRUNING;Cultura;Comunicação Oral
Terça-feira;Sessão 1;Manhã;08:20;Ciências Exatas;PA-04;1;7ª - EDISPE;202625703;Ayahuasca, a Medicina Sagrada dos Povos Indígenas, o Que É?;CAMILA BRUNING;Cultura;Comunicação Oral
Segunda-feira;Sessão 5;Noite;20:00;Ciências Exatas;PA-08;4;7ª - EDISPE;202626220;Contribuição Teóricas e Clínicas de Psicanalistas Negros no Brasil;ROSANE ZETOLA LUSTOZA;Cultura;Comunicação Oral
Terça-feira;Sessão 1;Manhã;08:36;Ciências Exatas;PA-04;2;7ª - EDISPE;202626017;Cultura Popular em Foco: Produção Gráfica Sobre Conhecimentos, Celebrações, Pessoas e Contextos;LILIANA DE MENDONCA PORTO;Cultura;Comunicação Oral
Terça-feira;Sessão 1;Manhã;08:52;Ciências Exatas;PA-04;3;7ª - EDISPE;202625437;Danças Urbanas Cultura e Diversidade na Formação Humana;SORAYA CORREA DOMINGUES;Cultura;Comunicação Oral
Segunda-feira;Sessão 5;Noite;19:00;Ciências Exatas;PA-09;1;7ª - EDISPE;202625439;Danças Urbanas e Suas Diferentes Expressões Culturais;SORAYA CORREA DOMINGUES;Cultura;Comunicação Oral
Terça-feira;Sessão 3;Tarde;14:00;Ciências da Terra;CT02;1;7ª - EDISPE;202623130;Ecogym: Formação Humana, Corpo, Relações Sociais e as Atividades Gímnicas;LETICIA BARTHOLOMEU DE QUEIROZ LIMA;Cultura;Comunicação Oral
Terça-feira;Sessão 3;Tarde;14:20;Ciências da Terra;CT02;2;7ª - EDISPE;202625157;Gestão do Acervo Arqueológico do Mae-ufpr;SADY PEREIRA DO CARMO JUNIOR;Cultura;Comunicação Oral
Segunda-feira;Sessão 4;Tarde;16:50;Ciências da Terra;CT05;3;24ª - EAF;202626264;Articulações em Rede e Semiliberdade: Contribuições da Terapia Ocupacional;ANDREA MARIA FEDEGER;Direitos Humanos e Justiça;Comunicação Oral
Segunda-feira;Sessão 4;Tarde;17:10;Ciências da Terra;CT05;4;24ª - EAF;202625525;Economia Solidária e Saúde Mental: Percepções de Trabalhadores de Serviços Socioassistenciais Participantes da Rede Libersol;LUIS FELIPE FERRO;Direitos Humanos e Justiça;Comunicação Oral
Terça-feira;Sessão 2;Manhã;10:30;Ciências da Terra;CT05;1;24ª - EAF;202626132;O Futebol Feminino Como Ferramenta para o Empoderamento e Desenvolvimento de Habilidades para a Vida;RICARDO JOAO SONODA NUNES;Direitos Humanos e Justiça;Comunicação Oral
Terça-feira;Sessão 2;Manhã;10:50;Ciências da Terra;CT05;2;24ª - EAF;202625781;"As ""cunhadas"" e o Trabalho do Cuidado no Cárcere: os Vínculos de Gênero e Afetividade no Contexto Prisional Brasileiro Documentado no Tiktok";BEATRIZ HELENA CECCATO;Direitos Humanos e Justiça;Comunicação Oral
Terça-feira;Sessão 2;Manhã;11:10;Ciências da Terra;CT05;3;24ª - ENEC;202623792;Rede 60+ de Ensino, Pesquisa e Extensão;TAIUANI MARQUINE RAYMUNDO;Direitos Humanos e Justiça;Comunicação Oral
Terça-feira;Sessão 2;Manhã;11:30;Ciências da Terra;CT05;4;24ª - ENEC;202625930;Refúgio e Migração em Extensão: Cátedra Sérgio Vieira de Mello/acnur na Ufpr;ELAINE CRISTINA SCHMITT RAGNINI;Direitos Humanos e Justiça;Comunicação Oral
Terça-feira;Sessão 1;Manhã;08:20;Ciências Exatas;PA-05;1;24ª - ENEC;202623653;Territorialidades, Racialidades, Identidades e Resistências: Educação Antirracista, em Direitos Humanos e História Pública;FABIO BACILA SAHD;Direitos Humanos e Justiça;Comunicação Oral
Terça-feira;Sessão 3;Tarde;14:00;Ciências da Terra;CT03;1;24ª - ENEC;202625546;Acessibilidade Digital do Mafro;JUDIT GOMES DA SILVA;Direitos Humanos e Justiça;Comunicação Oral
Terça-feira;Sessão 1;Manhã;08:40;Ciências Exatas;PA-05;2;24ª - ENEC;202623122;Acesso Ao Tribunal de Justiça;CLAYTON DE ALBUQUERQUE MARANHAO;Direitos Humanos e Justiça;Comunicação Oral
Terça-feira;Sessão 1;Manhã;09:00;Ciências Exatas;PA-05;3;24ª - ENEC;202626388;Cartografando: Representação, Identidade e Resistência dos e nos Territórios dos Povos Originários e Tradicionais;CATHERINE TORRES DE ALMEIDA;Direitos Humanos e Justiça;Comunicação Oral
Terça-feira;Sessão 1;Manhã;09:20;Ciências Exatas;PA-05;4;24ª - ENEC;202625831;Centro Intersetorial de Cidadania, Redes de Economia Solidária e Saúde Mental e Inclusão Social Pelo Trabalho;LUIS FELIPE FERRO;Direitos Humanos e Justiça;Comunicação Oral
Terça-feira;Sessão 3;Tarde;14:20;Ciências da Terra;CT03;2;24ª - ENEC;202626118;Clube de Mulheres Silvia Cristina Osaki- Ufpr Setor Palotina;BRUNA GIMENES FERREIRA ARROYO POGGERE;Direitos Humanos e Justiça;Comunicação Oral
Terça-feira;Sessão 3;Tarde;14:40;Ciências da Terra;CT03;3;24ª - ENEC;202626433;Clínica de Direitos Humanos da Universidade Federal do Paraná;TAYSA SCHIOCCHET;Direitos Humanos e Justiça;Comunicação Oral
Terça-feira;Sessão 3;Tarde;15:00;Ciências da Terra;CT03;4;24ª - ENEC;202624035;Conviver 60+ Ufpr;TAIUANI MARQUINE RAYMUNDO;Direitos Humanos e Justiça;Comunicação Oral
Terça-feira;Sessão 1;Manhã;08:20;Ciências Exatas;PA-07;1;24ª - ENEC;202625927;Educação em Direitos Humanos e Identidades Insurgentes: Sensibilizar e Fortalecer Uma Cultura de Direitos;FABIO FRANCISCO FELTRIN DE SOUZA;Direitos Humanos e Justiça;Comunicação Oral
Terça-feira;Sessão 2;Manhã;10:30;Ciências da Terra;CT06;1;24ª - ENEC;202625835;Fábrica de Cooperativas: Formação, Incubação e Fortalecimento de Empreendimentos Econômicos Solidários;LUIS FELIPE FERRO;Direitos Humanos e Justiça;Comunicação Oral
Terça-feira;Sessão 1;Manhã;08:40;Ciências Exatas;PA-07;2;24ª - ENEC;202625558;Grupo de Estudos em Arbitragem e Direito Comercial Ufpr (geac);EDUARDO TALAMINI;Direitos Humanos e Justiça;Comunicação Oral
Terça-feira;Sessão 1;Manhã;09:00;Ciências Exatas;PA-07;3;24ª - ENEC;202626403;Grupo de Estudos em Mediação e Negociação Empresarial da Ufpr (gmn-ufpr);LUIZ DANIEL RODRIGUES HAJ MUSSI;Direitos Humanos e Justiça;Comunicação Oral
Terça-feira;Sessão 1;Manhã;09:20;Ciências Exatas;PA-07;4;24ª - ENEC;202625475;Grupo de Estudos em Processo Civil;SERGIO CRUZ ARENHART;Direitos Humanos e Justiça;Comunicação Oral
Terça-feira;Sessão 1;Manhã;08:20;Ciências Exatas;PA-08;1;24ª - ENEC;202625615;Id 60+: Promovendo Ações Favoráveis À Inclusão Digital de Pessoas Idosas;TAIUANI MARQUINE RAYMUNDO;Direitos Humanos e Justiça;Comunicação Oral
Terça-feira;Sessão 1;Manhã;08:40;Ciências Exatas;PA-08;2;24ª - ENEC;202626382;Jirau de Saberes na Cultura Digital: a Educação Arquivística Crítica e os Arquivos Comunitários;MAIRA FERNANDES ALENCAR;Direitos Humanos e Justiça;Comunicação Oral
Terça-feira;Sessão 1;Manhã;09:00;Ciências Exatas;PA-08;3;24ª - ENEC;202626006;Laboratório de Rodas de Conversa: o Que É Democracia? por Que Democracia?;MARIA ISABEL DE MAGALHAES PAPATERRA LIMONGI;Direitos Humanos e Justiça;Comunicação Oral
Terça-feira;Sessão 1;Manhã;09:20;Ciências Exatas;PA-08;4;24ª - ENEC;202625473;Legítimo - Observatório da Legitimidade de Organizações da Justiça;EDSON RONALDO GUARIDO FILHO;Direitos Humanos e Justiça;Comunicação Oral
Terça-feira;Sessão 2;Manhã;10:50;Ciências da Terra;CT06;2;24ª - ENEC;202623978;Liga de Medicina Legal, Odontologia Legal e Perícias;URSULA BUENO DO PRADO GUIRRO;Direitos Humanos e Justiça;Comunicação Oral
Terça-feira;Sessão 2;Manhã;11:10;Ciências da Terra;CT06;3;24ª - ENEC;202622952;Mel: Rede de Mulheres Empreendedoras e Líderes 2024 a 2028;MARIA RITA TAQUES MICHALSKI;Direitos Humanos e Justiça;Comunicação Oral
Terça-feira;Sessão 2;Manhã;11:30;Ciências da Terra;CT06;4;24ª - ENEC;202626431;Memórias Coritibanas: Tratamento e Pesquisa em Fontes Primárias para a História de Curitiba e do Coritiba Foot Ball Club;LUIS FERNANDO LOPES PEREIRA;Direitos Humanos e Justiça;Comunicação Oral
Terça-feira;Sessão 1;Manhã;08:20;Ciências Exatas;PA-09;1;24ª - ENEC;202623696;Movimento de Assessoria Jurídica Universitária Popular – Majup Isabel da Silva (3ª Edição);RICARDO PRESTES PAZELLO;Direitos Humanos e Justiça;Comunicação Oral
Terça-feira;Sessão 1;Manhã;08:40;Ciências Exatas;PA-09;2;24ª - ENEC;202626202;Máquina de Ativismos em Direitos Humanos - 2ª Edição;LEANDRO FRANKLIN GORSDORF;Direitos Humanos e Justiça;Comunicação Oral
Terça-feira;Sessão 1;Manhã;09:00;Ciências Exatas;PA-09;3;24ª - ENEC;202626402;Nesidh Advocacy;MELINA GIRARDI FACHIN;Direitos Humanos e Justiça;Comunicação Oral
Terça-feira;Sessão 1;Manhã;09:20;Ciências Exatas;PA-09;4;24ª - ENEC;202625529;Nesidh Competições;HELOISA FERNANDES CAMARA;Direitos Humanos e Justiça;Comunicação Oral
Terça-feira;Sessão 2;Manhã;10:30;Ciências Exatas;PA-03;1;24ª - ENEC;202625591;Nos Ajude a Ajudar - 2ª Edição;THAIS DA SILVA SOUZA;Direitos Humanos e Justiça;Comunicação Oral
Terça-feira;Sessão 4;Tarde;16:10;Ciências da Terra;CT02;1;24ª - ENEC;202625776;O Desenvolvimento da Plataforma Digital do Mafro;JUDIT GOMES DA SILVA;Direitos Humanos e Justiça;Comunicação Oral
Terça-feira;Sessão 2;Manhã;10:50;Ciências Exatas;PA-03;2;24ª - ENEC;202626432;Observatório Judicial de Direito de Família e Sucessões;LUCIANA PEDROSO XAVIER;Direitos Humanos e Justiça;Comunicação Oral
Terça-feira;Sessão 2;Manhã;11:10;Ciências Exatas;PA-03;3;24ª - ENEC;202626429;Observatório de Impacto Cidh-mulheres-brasil;ANA CAROLINA LOPES OLSEN;Direitos Humanos e Justiça;Comunicação Oral
Terça-feira;Sessão 2;Manhã;11:30;Ciências Exatas;PA-03;4;24ª - ENEC;202626407;Observatório em Negócios Imobiliários;SILVANA MARIA CARBONERA;Direitos Humanos e Justiça;Comunicação Oral
Terça-feira;Sessão 4;Tarde;16:30;Ciências da Terra;CT02;2;24ª - ENEC;202626043;Projeto Fênix - Mulheres em Reação (2025-2030);ALESSANDRA SCHOSLOSKI ALVES COUTINHO;Direitos Humanos e Justiça;Comunicação Oral
Terça-feira;Sessão 2;Manhã;10:30;Ciências Exatas;PA-04;1;24ª - ENEC;202626047;Projeto de Extensão Rádio Linhas do Axé – Vozes do Terreiro: Universidade e Ancestralidade no Ar;ALESSANDRA SCHOSLOSKI ALVES COUTINHO;Direitos Humanos e Justiça;Comunicação Oral
Terça-feira;Sessão 3;Tarde;14:00;Ciências da Terra;CT05;1;24ª - ENEC;202626045;Projeto de Extensão – Rede Fênix 2031: Mulheres em Reação (2026–2031);ALESSANDRA SCHOSLOSKI ALVES COUTINHO;Direitos Humanos e Justiça;Comunicação Oral
